geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
49670,-23.52383916,-46.56838993,sao paulo,SP
49660,-23.51020845,-46.58072599,são paulo,SP
49640,-23.49010069,-46.56908709,sao paulo,SP
49790,-23.51562163,-46.57325951,sao paulo,SP
49740,-23.50573193,-46.57633576,sao paulo,SP
49760,-23.50403853,-46.59148679,sao paulo,SP
49700,-23.50271255,-46.57897199,sao paulo,SP
49770,-23.52228699,-46.5821679,sao paulo,SP
49750,-23.51812126,-46.56467405,sao paulo,SP
49780,-23.49628232,-46.56829077,sao paulo,SP
49800,-23.50378072,-46.59418928,sao paulo,SP
49820,-23.52235792,-46.59275125,sao paulo,SP
49880,-23.525379,-46.5923925,sao paulo,SP
49810,-23.52064495,-46.56661152,são paulo,SP
49890,-23.50767595,-46.56858302,são paulo,SP
49860,-23.51603425,-46.594207,são paulo,SP
49830,-23.50167328,-46.57708282,sao paulo,SP
49980,-23.50581552,-46.57254077,sao paulo,SP
49900,-23.51300391,-46.58745722,sao paulo,SP
49970,-23.51150689,-46.56917912,sao paulo,SP
49940,-23.49891467,-46.57228091,sao paulo,SP
49945,-23.49801,-46.57276406,sao paulo,SP
49990,-23.50588941,-46.57713746,sao paulo,SP
49995,-23.51119249,-46.58458562,sao paulo,SP
49950,-23.50861076,-46.58760354,sao paulo,SP
49930,-23.50749309,-46.5822488,sao paulo,SP
49960,-23.51856466,-46.57037346,sao paulo,SP
49985,-23.49657841,-46.56997423,sao paulo,SP
49910,-23.50871641,-46.58366963,são paulo,SP
49920,-23.49917262,-46.5848017,sao paulo,SP
50060,-23.50282848,-46.57398486,são paulo,SP
50070,-23.49960727,-46.58613566,são paulo,SP
50040,-23.50256501,-46.56991351,sao paulo,SP
50030,-23.51322115,-46.59161711,sao paulo,SP
50050,-23.52258052,-46.57335756,sao paulo,SP
50090,-23.52228692,-46.59135644,são paulo,SP
50020,-23.52542059,-46.58271404,sao paulo,SP
50010,-23.5246359,-46.59317769,sao paulo,SP
50080,-23.51117416,-46.57248094,são paulo,SP
50100,-23.52534004,-46.57595381,são paulo,SP
50110,-23.49061686,-46.57121655,sao paulo,SP
50160,-23.5162907,-46.56893226,sao paulo,SP
50680,-23.49330449,-46.56839711,sao paulo,SP
50610,-23.52158272,-46.58073394,sao paulo,SP
50650,-23.50359628,-46.57436393,sao paulo,SP
50690,-23.515227,-46.57028999,sao paulo,SP
50630,-23.50969228,-46.58789131,sao paulo,SP
50670,-23.4994963,-46.57647642,sao paulo,SP
50640,-23.51379341,-46.58628929,sao paulo,SP
50660,-23.50546705,-46.58885511,sao paulo,SP
50620,-23.50945936,-46.58762013,são paulo,SP
50710,-23.49804561,-46.57297295,sao paulo,SP
50770,-23.52306256,-46.5718968,são paulo,SP
50791,-23.50263028,-46.58406417,sao paulo,SP
50720,-23.52650186,-46.58338088,sao paulo,SP
50740,-23.52200867,-46.56568391,sao paulo,SP
50760,-23.52489512,-46.59209745,sao paulo,SP
50721,-23.50170579,-46.5769289,sao paulo,SP
50781,-23.51870112,-46.56802152,são paulo,SP
50730,-23.5060702,-46.56648725,sao paulo,SP
50761,-23.51807042,-46.5939303,são paulo,SP
50771,-23.49685106,-46.57459055,sao paulo,SP
50750,-23.49692656,-46.58334082,sao paulo,SP
50751,-23.49900619,-46.58985026,sao paulo,SP
50741,-23.52056395,-46.56661302,são paulo,SP
50790,-23.50260111,-46.59098959,sao paulo,SP
50711,-23.51973892,-46.58515075,são paulo,SP
50780,-23.51834103,-46.59399691,sao paulo,SP
50731,-23.48864053,-46.56986016,sao paulo,SP
50870,-23.49324347,-46.5683669,são paulo,SP
50830,-23.51089183,-46.57999631,são paulo,SP
50800,-23.48864025,-46.57379294,sao paulo,SP
50820,-23.49827419,-46.58808774,são paulo,SP
50860,-23.48556675,-46.5672764,sao paulo,SP
50810,-23.50656979,-46.58997085,sao paulo,SP
50865,-23.50662525,-46.58030371,sao paulo,SP
50875,-23.52213448,-46.57796418,sao paulo,SP
50850,-23.49779323,-46.58588083,sao paulo,SP
50930,-23.49572011,-46.57041669,sao paulo,SP
50920,-23.50529038,-46.57087339,sao paulo,SP
50910,-23.50914577,-46.56274986,sao paulo,SP
50980,-23.52415512,-46.56819355,sao paulo,SP
50960,-23.52081588,-46.57111342,são paulo,SP
50970,-23.50308536,-46.57141224,sao paulo,SP
50900,-23.51635929,-46.56790352,sao paulo,SP
50950,-23.4944965,-46.5713783,são paulo,SP
50940,-23.5080895,-46.5663105,sao paulo,SP
51020,-23.50596583,-46.57862368,são paulo,SP
51021,-23.50527718,-46.58229205,são paulo,SP
51030,-23.49881578,-46.58623295,sao paulo,SP
51011,-23.49765732,-46.58396865,são paulo,SP
51010,-23.50810825,-46.58980349,são paulo,SP
51170,-23.50320745,-46.58270475,sao paulo,SP
51160,-23.48802,-46.57371999,sao paulo,SP
51110,-23.50098289,-46.58306825,sao paulo,SP
51190,-23.50794975,-46.58911079,sao paulo,SP
51111,-23.48705176,-46.56912058,sao paulo,SP
51150,-23.51348304,-46.58687984,sao paulo,SP
51130,-23.48949867,-46.57225034,são paulo,SP
51180,-23.49559894,-46.58539132,sao paulo,SP
51230,-23.5142822,-46.56873109,sao paulo,SP
51250,-23.50065156,-46.57656153,sao paulo,SP
51280,-23.49634426,-46.58516635,sao paulo,SP
51240,-23.49587848,-46.581012,sao paulo,SP
51260,-23.50988506,-46.59145092,sao paulo,SP
51200,-23.50658853,-46.586313,sao paulo,SP
51270,-23.50986007,-46.57548532,sao paulo,SP
51290,-23.49712333,-46.58488629,são paulo,SP
51220,-23.51597815,-46.58216997,são paulo,RN
51275,-23.49482467,-46.58223787,sao paulo,SP
51310,-23.49904913,-46.57968024,sao paulo,SP
51340,-23.50243371,-46.58162065,sao paulo,SP
51300,-23.50922591,-46.59441591,sao paulo,SP
51350,-23.50142953,-46.58560212,sao paulo,SP
51320,-23.4880322,-46.56879871,sao paulo,SP
51345,-23.51590473,-46.57352479,sao paulo,SP
51330,-23.50424086,-46.58439846,sao paulo,SP
51346,-23.51952722,-46.58014167,sao paulo,SP
51335,-23.52063232,-46.56427142,sao paulo,SP
52011,-23.49200278,-46.57130646,sao paulo,SP
52021,-23.48906255,-46.5673232,sao paulo,SP
52060,-23.52388802,-46.58378898,sao paulo,SP
52070,-23.50728899,-46.58923607,são paulo,SP
52061,-23.50979887,-46.59232675,são paulo,SP
52031,-23.51417512,-46.57017161,sao paulo,SP
52041,-23.50841507,-46.58245625,sao paulo,SP
52050,-23.51349011,-46.57862128,sao paulo,SP
52051,-23.51317412,-46.5808063,são paulo,SP
52080,-23.49485957,-46.57228557,sao paulo,SP
52081,-23.52125385,-46.56549525,sao paulo,SP
52030,-23.52213448,-46.57796418,são paulo,SP
52020,-23.49869102,-46.58450794,sao paulo,SP
52071,-23.49500545,-46.5811662,sao paulo,SP
52090,-23.5136476,-46.58613383,sao paulo,SP
52091,-23.84984755,-46.69555851,sao paulo,SP
52040,-23.48927482,-46.5748778,sao paulo,SP
52010,-23.52444233,-46.57059201,sao paulo,SP
52191,-23.60459329,-46.56759909,sao paulo,SP
52131,-23.50950149,-46.5903714,sao paulo,SP
52140,-23.49799627,-46.57904058,sao paulo,SP
52190,-23.49674671,-46.5824305,sao paulo,SP
52111,-23.51419899,-46.57023388,sao paulo,SP
52110,-23.50763848,-46.57367993,sao paulo,SP
52120,-23.50786257,-46.57852189,são paulo,SP
52130,-23.52009148,-46.57782213,sao paulo,SP
52150,-23.51573205,-46.59326033,são paulo,SP
52160,-23.50806182,-46.59546795,sao paulo,SP
52171,-23.51499054,-46.59291223,são paulo,SP
52125,-23.50150669,-46.59028827,sao paulo,SP
52121,-23.50140196,-46.574948,sao paulo,SP
52170,-23.5163657,-46.59234757,sao paulo,SP
52165,-23.49483975,-46.58393416,sao paulo,SP
52291,-23.52124193,-46.58914583,são paulo,SP
52210,-23.51874612,-46.583058,sao paulo,SP
52221,-23.51266102,-46.58794658,sao paulo,SP
52280,-23.50313454,-46.57798583,sao paulo,SP
52211,-23.50255073,-46.58123998,sao paulo,SP
52290,-23.51491291,-46.57453613,sao paulo,SP
52390,-23.51001378,-46.56684296,sao paulo,SP
52490,-23.51736749,-46.56686019,sao paulo,SP
53040,-23.51627137,-46.56575057,sao paulo,SP
53050,-23.5069577,-46.59435373,sao paulo,SP
53070,-23.49988791,-46.57105231,sao paulo,SP
53060,-23.50273258,-46.57853999,sao paulo,SP
53030,-23.51400016,-46.5933728,sao paulo,SP
53010,-23.50466192,-46.57662205,sao paulo,SP
53020,-23.51678973,-46.59449811,são paulo,SP
53080,-23.49625396,-46.57832702,são paulo,SP
53090,-23.50140196,-46.574948,são paulo,SP
53025,-23.52147224,-46.59201856,são paulo,SP
53012,-23.50276491,-46.58189264,sao paulo,SP
53140,-23.50260159,-46.57133054,sao paulo,SP
53130,-23.49969588,-46.5901496,sao paulo,SP
53160,-23.50920978,-46.58238929,sao paulo,SP
53150,-23.51343259,-46.59424993,sao paulo,SP
53110,-23.51590956,-46.59159755,sao paulo,SP
53180,-23.5158988,-46.56900629,sao paulo,SP
53170,-23.48938248,-46.56679083,sao paulo,SP
53120,-23.51993188,-46.57957081,são paulo,SP
53190,-23.5066322,-46.59366353,sao paulo,SP
53230,-23.5079923,-46.57521707,são paulo,SP
53260,-23.50284592,-46.57021098,sao paulo,SP
53240,-23.5069371,-46.58329628,sao paulo,SP
53210,-23.51029212,-46.5856149,sao paulo,SP
53270,-23.49805714,-46.57409972,sao paulo,SP
53220,-23.50346937,-46.57726866,sao paulo,SP
53250,-23.49899541,-46.57453114,sao paulo,SP
53290,-23.51950171,-46.59752406,sao paulo,SP
53280,-23.50313185,-46.57519771,sao paulo,SP
53300,-23.49841179,-46.57977691,são paulo,SP
53350,-23.4925065,-46.5691185,sao paulo,SP
53370,-23.51154739,-46.58090541,sao paulo,SP
53320,-23.5073324,-46.5757096,sao paulo,SP
53330,-23.49551606,-46.58522115,sao paulo,SP
53360,-23.49782202,-46.5847981,sao paulo,SP
53442,-23.50485426,-46.58866191,sao paulo,SP
53444,-23.5404439,-46.57408067,sao paulo,SP
53439,-23.51194034,-46.59339725,sao paulo,SP
53417,-23.48974152,-46.56984679,sao paulo,SP
53435,-23.50569517,-46.59165459,sao paulo,SP
53433,-23.51391387,-46.59191771,sao paulo,SP
53429,-23.5059432,-46.59092293,sao paulo,SP
53437,-23.51918532,-46.56897245,sao paulo,SP
53421,-23.51616184,-46.57383477,são paulo,SP
53409,-23.51618555,-46.5651405,sao paulo,SP
53401,-23.52486165,-46.58490991,sao paulo,SP
53441,-23.50456045,-46.57302777,sao paulo,SP
53431,-23.49789702,-46.57650367,são paulo,SP
53413,-23.50678629,-46.57833208,sao paulo,SP
53407,-23.50949542,-46.59410349,sao paulo,SP
53405,-23.50979887,-46.59232675,sao paulo,SP
53415,-23.50889705,-46.58050031,sao paulo,SP
53416,-23.50886459,-46.58356385,sao paulo,SP
53403,-23.4995448,-46.58396764,sao paulo,SP
53443,-23.49772396,-46.57841754,sao paulo,SP
53402,-23.50461745,-46.5888562,são paulo,SP
53425,-23.5213402,-46.5919146,sao paulo,SP
53423,-23.50458612,-46.59174711,sao paulo,SP
53422,-23.50303544,-46.59064776,sao paulo,SP
53427,-23.52049866,-46.59288976,sao paulo,SP
53404,-23.51526343,-46.59255728,sao paulo,SP
53580,-23.49925059,-46.58557243,sao paulo,SP
53520,-23.50908979,-46.56690212,sao paulo,SP
53545,-23.50696421,-46.59478189,sao paulo,SP
53530,-23.52024935,-46.59349786,são paulo,SP
53570,-23.84863382,-46.69683123,são paulo,SP
53540,-23.4972691,-46.57884357,sao paulo,SP
53550,-23.50578141,-46.57706448,sao paulo,SP
53565,-23.4996718,-46.59006313,sao paulo,SP
53560,-23.49807867,-46.58191665,sao paulo,SP
53585,-23.50334548,-46.57929824,sao paulo,SP
53510,-23.49889373,-46.57980211,são paulo,SP
53525,-23.49592219,-46.57366825,sao paulo,SP
53630,-23.50645393,-46.59469354,sao paulo,SP
53625,-23.49930428,-46.58288591,sao paulo,SP
53620,-23.4930798,-46.57120701,sao paulo,SP
53690,-23.49250516,-46.56846661,sao paulo,SP
53640,-23.52009538,-46.57579549,sao paulo,SP
53635,-23.49210851,-46.57342008,sao paulo,SP
53650,-23.5125659,-46.57341321,sao paulo,SP
53605,-23.51277561,-46.57992171,sao paulo,SP
53637,-23.51182226,-46.59482881,sao paulo,SP
53610,-23.52007729,-46.59651655,sao paulo,SP
53645,-23.51871943,-46.59299819,sao paulo,SP
53615,-23.52096085,-46.59241702,sao paulo,SP
53700,-23.51215082,-46.58179902,sao paulo,SP
53990,-23.52234821,-46.57312366,são paulo,SP
53900,-23.51145243,-46.58783618,são paulo,SP
54070,-23.51519638,-46.5761157,sao paulo,SP
54080,-23.52028669,-46.59333561,sao paulo,SP
54090,-23.50084689,-46.57584771,sao paulo,SP
54160,-23.50223215,-46.57277607,sao paulo,SP
54170,-23.51472236,-46.592517,sao paulo,SP
54100,-23.49473888,-46.57495701,sao paulo,SP
54140,-23.50822617,-46.5676801,sao paulo,SP
54120,-23.50828888,-46.5825442,sao paulo,SP
54150,-23.49900119,-46.5894957,sao paulo,SP
54110,-23.49541757,-46.57988783,sao paulo,SP
54260,-23.50357486,-46.57846704,são paulo,SP
54250,-23.51963204,-46.56438021,são paulo,SP
54210,-23.50119681,-46.5894456,sao paulo,SP
54280,-23.49326694,-46.57455555,sao paulo,SP
54270,-23.4951528,-46.57855981,sao paulo,SP
54230,-23.48926171,-46.56318498,sao paulo,SP
54220,-23.51912112,-46.57607533,sao paulo,SP
54240,-23.50870259,-46.58361335,sao paulo,SP
54290,-23.5351452,-46.57905309,sao paulo,SP
54275,-23.49953193,-46.59070676,sao paulo,SP
54245,-23.49917555,-46.58477568,são paulo,SP
54345,-23.52340551,-46.57258849,sao paulo,SP
54330,-23.50564215,-46.58549035,sao paulo,SP
54315,-23.49832004,-46.57117045,sao paulo,SP
54325,-23.52367158,-46.5938636,sao paulo,SP
54360,-23.51139805,-46.58326617,sao paulo,SP
54310,-23.51334312,-46.58023644,sao paulo,SP
54320,-23.4980873,-46.57575541,sao paulo,SP
54350,-23.50468161,-46.58501538,sao paulo,SP
54335,-23.49537305,-46.57534848,são paulo,SP
54365,-23.505642,-46.57383147,sao paulo,SP
54340,-23.50923295,-46.58354303,sao paulo,SP
54300,-23.52571781,-46.58423802,sao paulo,SP
54352,-23.52348912,-46.56816108,sao paulo,SP
54368,-23.50719403,-46.57936486,sao paulo,SP
54353,-23.52043075,-46.57025415,sao paulo,SP
54410,-23.49212855,-46.57283933,sao paulo,SP
54470,-23.52199366,-46.56833293,sao paulo,SP
54430,-23.50120212,-46.58236599,são paulo,SP
54400,-23.52288902,-46.57120505,são paulo,SP
54460,-23.49339355,-46.57463789,sao paulo,SP
54450,-23.51948612,-46.57922422,sao paulo,SP
54440,-23.5028406,-46.58364788,sao paulo,SP
54420,-23.50278823,-46.5667425,sao paulo,SP
54490,-23.49777948,-46.5802835,sao paulo,SP
54510,-23.50234848,-46.58387028,sao paulo,SP
54520,-23.48955145,-46.57528224,sao paulo,SP
54525,-23.52319533,-46.57324659,são paulo,SP
54580,-23.50876888,-46.58215817,são paulo,SP
54530,-23.5014858,-46.58422663,sao paulo,SP
54590,-23.50357027,-46.58704878,sao paulo,SP
54589,-23.50856297,-46.56371856,sao paulo,SP
54505,-23.51300802,-46.58481776,são paulo,SP
54515,-23.49891277,-46.57848962,sao paulo,SP
54535,-23.50925133,-46.5812301,sao paulo,SP
54517,-23.51818377,-46.59387657,são paulo,SP
54500,-23.488776,-46.56631346,são paulo,SP
54522,-23.51228621,-46.57958984,sao paulo,SP
54774,-23.50728206,-46.58433286,sao paulo,SP
54767,-23.50221934,-46.57585812,sao paulo,SP
54735,-23.50998543,-46.57879112,são paulo,SP
54768,-23.50056347,-46.59201887,sao paulo,SP
54753,-23.48873586,-46.56870652,são paulo,SP
54710,-23.49973632,-46.57623459,sao paulo,SP
54762,-23.54491006,-46.63582646,sao paulo,SP
54766,-23.85059065,-46.69501815,sao paulo,SP
54759,-23.51598281,-46.57362221,sao paulo,SP
54705,-23.50476995,-46.58575163,sao paulo,SP
54720,-23.49085945,-46.57283086,são paulo,SP
54771,-23.50416838,-46.59151376,sao paulo,SP
54756,-23.49867085,-46.58837505,sao paulo,SP
54765,-23.50935387,-46.59097059,sao paulo,SP
54727,-23.51207357,-46.58178961,sao paulo,SP
54783,-23.48976287,-46.56935969,sao paulo,SP
54740,-23.49792622,-46.57918997,sao paulo,SP
54786,-23.51838422,-46.57996061,são paulo,SP
54730,-23.52069601,-46.56095273,sao paulo,SP
54792,-23.5009038,-46.57147015,sao paulo,SP
54777,-23.50494871,-46.57158798,sao paulo,SP
54749,-23.50230892,-46.57484761,são paulo,SP
54789,-23.51240352,-46.58051771,sao paulo,SP
54733,-23.52198508,-46.56978299,são paulo,SP
54758,-23.50695517,-46.58394571,sao paulo,SP
54715,-23.50992927,-46.5795832,sao paulo,SP
54725,-23.49379917,-46.56812313,são paulo,SP
54737,-23.50119811,-46.57494631,sao paulo,SP
54700,-23.50195826,-46.57265056,sao paulo,SP
54800,-23.51685525,-46.56693193,sao paulo,SP
55008,-23.51523462,-46.57803161,são paulo,SP
55012,-23.51740463,-46.57899246,sao paulo,SP
55014,-23.50560344,-46.57694792,são paulo,SP
55031,-23.52097982,-46.595136,sao paulo,SP
55022,-23.4923058,-46.56895799,sao paulo,SP
55032,-23.52240398,-46.58722886,sao paulo,SP
55028,-23.49930561,-46.57498071,são paulo,SP
55004,-23.50320949,-46.58302425,sao paulo,SP
55002,-23.48716069,-46.56773894,sao paulo,SP
55030,-23.50053952,-46.58701282,sao paulo,SP
55016,-23.51531003,-46.59373192,são paulo,SP
55024,-23.48492298,-46.56570942,sao paulo,SP
55038,-23.51220055,-46.58175212,são paulo,SP
55026,-23.51178996,-46.58196353,sao paulo,SP
55034,-23.52289062,-46.59315749,sao paulo,SP
55010,-23.51876702,-46.56415999,sao paulo,SP
55036,-23.52162081,-46.59078811,sao paulo,SP
55006,-23.51174057,-46.5808911,são paulo,SP
55018,-23.51190755,-46.58081629,são paulo,SP
55020,-23.51204079,-46.57881555,sao paulo,SP
55044,-23.51900653,-46.56585204,sao paulo,SP
55019,-23.51184829,-46.5943901,sao paulo,SP
55040,-23.51441474,-46.5804891,sao paulo,SP
55042,-23.5231423,-46.59360293,sao paulo,SP
55021,-23.51967018,-46.58924104,são paulo,SP
55150,-23.51082721,-46.59367793,sao paulo,SP
55152,-23.49439565,-46.57539705,sao paulo,SP
55155,-23.51592416,-46.56420101,sao paulo,SP
55125,-23.51177032,-46.59366725,sao paulo,SP
55130,-23.50191834,-46.58096912,sao paulo,SP
55170,-23.49207986,-46.57065645,são paulo,SP
55195,-23.50389492,-46.59042106,sao paulo,SP
55190,-23.49874304,-46.57268326,são paulo,SP
55120,-23.50400886,-46.57950351,sao paulo,SP
55153,-23.50274373,-46.5845989,sao paulo,SP
55199,-23.49101616,-46.57383989,sao paulo,SP
55192,-23.52273059,-46.5718091,são paulo,SP
55194,-23.49328685,-46.56772621,sao paulo,SP
55178,-23.52105985,-46.57561438,sao paulo,SP
55158,-23.51976257,-46.59411781,sao paulo,SP
55140,-23.52313574,-46.57193485,sao paulo,SP
55160,-23.51676234,-46.59404726,sao paulo,SP
55191,-23.49846594,-46.58016177,sao paulo,SP
55175,-23.48764423,-46.56742777,sao paulo,SP
55180,-23.49338067,-46.57068635,sao paulo,SP
55154,-23.49339565,-46.57459732,sao paulo,SP
55156,-23.5019378,-46.57258243,sao paulo,SP
55157,-23.51271403,-46.57923705,sao paulo,SP
55168,-23.50689425,-46.58342996,sao paulo,SP
55200,-23.50963484,-46.59254725,são paulo,SP
55295,-23.50749795,-46.57810128,sao paulo,SP
55297,-23.50555187,-46.59125724,sao paulo,SP
55296,-23.50364431,-46.58537264,sao paulo,SP
55299,-23.51419983,-46.57408902,sao paulo,SP
55292,-23.49981533,-46.58816653,sao paulo,SP
55250,-23.4928532,-46.57182257,sao paulo,SP
55280,-23.49934995,-46.57792019,sao paulo,SP
55260,-23.5200938,-46.56330233,sao paulo,SP
55294,-23.49113381,-46.5646885,sao paulo,SP
55293,-23.51952242,-46.58907623,sao paulo,SP
55291,-23.4880231,-46.5708697,sao paulo,SP
55270,-23.52253872,-46.57283569,sao paulo,SP
55298,-23.50061152,-46.58692379,sao paulo,SP
55240,-23.51663473,-46.59256102,sao paulo,SP
55290,-23.499111,-46.57854296,sao paulo,SP
55265,-23.50557976,-46.57345861,sao paulo,SP
55370,-23.49133664,-46.57027209,sao paulo,SP
55330,-23.51565329,-46.5637638,sao paulo,SP
55350,-23.50254184,-46.58663104,sao paulo,SP
55395,-23.49700548,-46.5830505,sao paulo,SP
55340,-23.49989123,-46.57849,sao paulo,SP
55365,-23.51700438,-46.583043,sao paulo,SP
55360,-23.52010101,-46.57985335,sao paulo,SP
55375,-23.52583444,-46.58995411,sao paulo,SP
55390,-23.48572928,-46.56581865,são paulo,SP
55385,-23.48760554,-46.56859848,sao paulo,SP
55380,-23.50562568,-46.59560191,sao paulo,SP
55315,-23.50498848,-46.56593376,sao paulo,SP
55320,-23.52744879,-46.59022086,sao paulo,SP
55325,-23.49600931,-46.57306615,sao paulo,SP
55305,-23.50852633,-46.58943435,sao paulo,SP
55345,-23.5100267,-46.57076376,sao paulo,SP
55355,-23.52034792,-46.58846357,sao paulo,SP
55398,-23.50717886,-46.58820473,são paulo,SP
55310,-23.52290141,-46.5833739,são paulo,SP
55334,-23.52290395,-46.5818041,são paulo,SP
55302,-23.48893607,-46.57180137,sao paulo,SP
55420,-23.5096141,-46.56253205,são paulo,SP
55405,-23.51880847,-46.59293047,sao paulo,SP
55400,-23.51540482,-46.57298968,sao paulo,SP
55490,-23.52019983,-46.57695873,sao paulo,SP
55435,-23.59378005,-46.5234881,sao paulo,SP
55470,-23.52218304,-46.57987653,sao paulo,SP
55415,-23.51078985,-46.58637571,sao paulo,SP
55480,-23.53617672,-46.57909933,são paulo,SP
55460,-23.48387454,-46.46031084,sao paulo,SP
55495,-23.51285218,-46.58158224,sao paulo,SP
55440,-23.50262284,-46.58661304,sao paulo,SP
55410,-23.51737288,-46.59321356,sao paulo,SP
55450,-23.50464959,-46.58015545,sao paulo,SP
55485,-23.50580943,-46.57433526,sao paulo,SP
55409,-23.49738352,-46.57113193,sao paulo,SP
55445,-23.51215121,-46.57965734,sao paulo,SP
55430,-23.5131706,-46.57183149,sao paulo,SP
55473,-23.51150689,-46.56917912,são paulo,SP
55402,-23.51099257,-46.58681246,sao paulo,SP
55590,-23.51161868,-46.59083777,sao paulo,SP
55550,-23.50614568,-46.57529469,sao paulo,SP
55520,-23.52523856,-46.58943688,são paulo,SP
55500,-23.50560869,-46.59408297,sao paulo,SP
55560,-23.50287159,-46.57140254,sao paulo,SP
55555,-23.50486278,-46.58360059,sao paulo,SP
55540,-23.49700388,-46.56884819,sao paulo,SP
55578,-23.50681714,-46.58129873,sao paulo,SP
55570,-23.50149207,-46.58937681,sao paulo,SP
55580,-23.50412377,-46.5806776,são paulo,SP
55515,-23.48515247,-46.565947,sao paulo,SP
55592,-23.50803948,-46.5685017,sao paulo,SP
55535,-23.5053779,-46.57534586,sao paulo,SP
55510,-23.51298838,-46.59460689,sao paulo,SP
55565,-23.52549634,-46.57702984,sao paulo,SP
55525,-23.52026816,-46.57677327,sao paulo,SP
55530,-23.49716711,-46.56511344,sao paulo,SP
55595,-23.506191,-46.58018099,sao paulo,SP
55604,-23.51165664,-46.57029551,sao paulo,SP
55608,-23.49918904,-46.59025571,sao paulo,SP
55680,-23.50436027,-46.57957123,sao paulo,SP
55690,-23.50414288,-46.58674991,são paulo,SP
55660,-23.49888534,-46.58866854,sao paulo,SP
55644,-23.51762779,-46.58263476,sao paulo,SP
55620,-23.49861855,-46.58801135,sao paulo,SP
55636,-23.52090503,-46.57124297,sao paulo,SP
55665,-23.5107791,-46.57284414,sao paulo,SP
55610,-23.50662452,-46.57421416,são paulo,SP
55612,-23.49927795,-46.57805069,sao paulo,SP
55606,-23.51959129,-46.59447797,sao paulo,SP
55641,-23.49137686,-46.5658825,são paulo,SP
55642,-23.52187474,-46.59392588,são paulo,SP
55602,-23.50232201,-46.56990107,sao paulo,SP
55670,-23.48578275,-46.56740592,sao paulo,SP
55695,-23.51437718,-46.56433077,são paulo,SP
55675,-23.51359728,-46.56871255,sao paulo,SP
55630,-23.51134969,-46.58387661,sao paulo,SP
55614,-23.48561969,-46.5673079,sao paulo,SP
55643,-23.50686559,-46.56549112,sao paulo,SP
55645,-23.51874612,-46.583058,são paulo,SP
55650,-23.52232298,-46.58996936,sao paulo,SP
55618,-23.59096965,-46.76529654,são paulo,SP
55655,-23.50095293,-46.57535166,sao paulo,SP
55600,-23.51342238,-46.59430306,sao paulo,SP
55640,-23.50420139,-46.59493362,sao paulo,SP
55605,-23.51000478,-46.57571723,são paulo,SP
55780,-23.49437673,-46.57459207,sao paulo,SP
55790,-23.50702152,-46.57781477,sao paulo,SP
55750,-23.51597813,-46.56343125,sao paulo,SP
55770,-23.503077,-46.57711351,sao paulo,SP
55700,-23.50501995,-46.59158893,sao paulo,SP
55745,-23.50494357,-46.56553974,são paulo,SP
55720,-23.50062692,-46.58898916,sao paulo,SP
55715,-23.52440263,-46.58463476,sao paulo,SP
55730,-23.49479588,-46.56834653,sao paulo,SP
55740,-23.52323436,-46.56602013,são paulo,SP
55760,-23.50540068,-46.57561109,sao paulo,SP
55765,-23.49517218,-46.57450804,sao paulo,SP
55735,-23.50588543,-46.57664637,sao paulo,SP
55755,-23.51158381,-46.57424002,sao paulo,SP
55816,-23.50548393,-46.57293597,sao paulo,SP
55825,-23.52367812,-46.56817352,sao paulo,SP
55860,-23.52118552,-46.59210678,são paulo,SP
55890,-23.5149027,-46.59493007,sao paulo,SP
55870,-23.5116166,-46.58951775,sao paulo,SP
55820,-23.52150863,-46.57100996,sao paulo,SP
55818,-23.52231755,-46.56967096,sao paulo,SP
55815,-23.50194848,-46.57336564,são paulo,SP
55800,-23.50278416,-46.57328774,sao paulo,SP
55880,-23.51194018,-46.5787785,sao paulo,SP
55814,-23.51315839,-46.57178247,sao paulo,SP
55835,-23.52317316,-46.56837193,sao paulo,SP
55819,-23.51083518,-46.56811326,são paulo,SP
55845,-23.51966915,-46.57575613,são paulo,SP
55805,-23.51092583,-46.56620798,sao paulo,SP
55850,-23.50067542,-46.58861287,são paulo,SP
55813,-23.49709222,-46.56903967,são paulo,SP
55865,-23.51954263,-46.56509986,são paulo,SP
55840,-23.52229144,-46.5710817,sao paulo,SP
55811,-23.49446045,-46.57212694,sao paulo,SP
55817,-23.49030645,-46.56191043,sao paulo,SP
55920,-23.48944751,-46.57147166,sao paulo,SP
55900,-23.49984314,-46.59072462,sao paulo,SP
55940,-23.50804055,-46.56650303,sao paulo,SP
55950,-23.51997319,-46.56594004,são paulo,SP
55930,-23.49041241,-46.56314111,sao paulo,SP
56000,-23.51329287,-46.59285821,sao paulo,SP
