year,geolocation_lat,geolocation_lng,product_category_name,payment_value
2018.0,-25.42,-49.24,telefonia,39.09
2018.0,-25.42,-49.24,utilidades_domesticas,154.18
2018.0,-25.41,-51.49,informatica_acessorios,93.19
2018.0,-25.41,-51.47,utilidades_domesticas,227.15
2018.0,-25.41,-49.35,bebes,142.67
2018.0,-25.41,-49.35,esporte_lazer,99.74
2018.0,-25.41,-49.35,papelaria,55.09
2018.0,-25.41,-49.35,perfumaria,79.44
2018.0,-25.41,-49.35,utilidades_domesticas,56.73
2018.0,-25.41,-49.3,eletronicos,33.22
2018.0,-25.41,-49.3,instrumentos_musicais,54.32
2018.0,-25.41,-49.28,cool_stuff,50.13
2018.0,-25.41,-49.28,esporte_lazer,93.69
2018.0,-25.41,-49.28,moveis_decoracao,44.99
2018.0,-25.41,-49.28,utilidades_domesticas,63.23
2018.0,-25.41,-49.26,automotivo,111.53
2018.0,-25.41,-49.26,beleza_saude,1139.33
2018.0,-25.41,-49.26,cama_mesa_banho,84.66
2018.0,-25.41,-49.26,casa_conforto,328.45
2018.0,-25.41,-49.26,construcao_ferramentas_construcao,470.95
2018.0,-25.41,-49.26,esporte_lazer,243.62
2018.0,-25.41,-49.26,industria_comercio_e_negocios,71.64
2018.0,-25.41,-49.26,informatica_acessorios,622.96
2018.0,-25.41,-49.26,moveis_cozinha_area_de_servico_jantar_e_jardim,154.96
2018.0,-25.41,-49.26,moveis_decoracao,389.98
2018.0,-25.41,-49.26,portateis_casa_forno_e_cafe,2628.61
2018.0,-25.41,-49.26,utilidades_domesticas,162.77
2018.0,-25.41,-49.2,audio,145.99
2018.0,-25.41,-49.2,beleza_saude,1318.5300000000002
2018.0,-25.41,-49.2,cama_mesa_banho,36.13
2018.0,-25.41,-49.2,esporte_lazer,128.55
2018.0,-25.41,-49.2,fashion_bolsas_e_acessorios,108.32
2018.0,-25.41,-49.2,informatica_acessorios,181.45999999999998
2018.0,-25.41,-49.2,livros_interesse_geral,58.13
2018.0,-25.41,-49.2,moveis_decoracao,246.23
2018.0,-25.41,-49.2,papelaria,68.4
2018.0,-25.41,-49.2,relogios_presentes,571.73
2018.0,-25.41,-49.19,beleza_saude,40.13
2018.0,-25.41,-49.19,construcao_ferramentas_construcao,297.1
2018.0,-25.41,-49.19,industria_comercio_e_negocios,102.09
2018.0,-25.41,-49.19,livros_tecnicos,39.0
2018.0,-25.41,-49.19,moveis_decoracao,69.9
2018.0,-25.4,-51.5,eletronicos,32.37
2018.0,-25.4,-51.46,moveis_decoracao,49.49
2018.0,-25.4,-49.34,beleza_saude,549.7
2018.0,-25.4,-49.34,brinquedos,42.36
2018.0,-25.4,-49.34,cama_mesa_banho,96.52
2018.0,-25.4,-49.34,casa_construcao,94.74
2018.0,-25.4,-49.34,esporte_lazer,125.53
2018.0,-25.4,-49.34,livros_tecnicos,50.23
2018.0,-25.4,-49.33,beleza_saude,225.48
2018.0,-25.4,-49.33,cool_stuff,103.49
2018.0,-25.4,-49.33,moveis_escritorio,183.25
2018.0,-25.4,-49.33,papelaria,80.27
2018.0,-25.4,-49.33,perfumaria,336.33
2018.0,-25.4,-49.31,automotivo,46.13
2018.0,-25.4,-49.31,beleza_saude,415.51
2018.0,-25.4,-49.31,esporte_lazer,120.09
2018.0,-25.4,-49.29,cama_mesa_banho,117.85
2018.0,-25.4,-49.29,moveis_decoracao,89.88
2018.0,-25.4,-49.29,papelaria,159.6
2018.0,-25.4,-49.28,esporte_lazer,161.05
2018.0,-25.4,-49.28,moveis_decoracao,28.51
2018.0,-25.4,-49.26,eletronicos,79.22
2018.0,-25.4,-49.26,eletroportateis,1231.52
2018.0,-25.4,-49.26,esporte_lazer,114.45
2018.0,-25.4,-49.26,papelaria,96.8
2018.0,-25.4,-49.25,cama_mesa_banho,563.4100000000001
2018.0,-25.4,-49.25,eletronicos,195.89
2018.0,-25.4,-49.25,informatica_acessorios,100.23
2018.0,-25.4,-49.25,moveis_decoracao,518.72
2018.0,-25.4,-49.25,relogios_presentes,1121.7399999999998
2018.0,-25.4,-49.24,bebes,80.63
2018.0,-25.4,-49.24,cama_mesa_banho,63.31
2018.0,-25.4,-49.24,esporte_lazer,315.77
2018.0,-25.4,-49.24,malas_acessorios,82.64
2018.0,-25.4,-49.24,moveis_decoracao,639.6500000000001
2018.0,-25.4,-49.24,pcs,688.25
2018.0,-25.4,-49.24,relogios_presentes,45.09
2018.0,-25.4,-49.2,beleza_saude,83.33
2018.0,-25.4,-49.2,cama_mesa_banho,148.29000000000002
2018.0,-25.4,-49.2,esporte_lazer,260.58000000000004
2018.0,-25.4,-49.2,fashion_bolsas_e_acessorios,44.09
2018.0,-25.4,-49.2,moveis_decoracao,132.66
2018.0,-25.4,-49.2,relogios_presentes,74.29
2018.0,-25.4,-49.2,utilidades_domesticas,41.32
2018.0,-25.39,-52.41,bebes,192.74
2018.0,-25.39,-52.41,instrumentos_musicais,189.19
2018.0,-25.39,-51.49,informatica_acessorios,189.19
2018.0,-25.39,-51.46,bebes,261.95
2018.0,-25.39,-51.46,cama_mesa_banho,68.52
2018.0,-25.39,-51.46,consoles_games,38.96
2018.0,-25.39,-51.46,informatica_acessorios,227.37
2018.0,-25.39,-51.46,moveis_decoracao,708.12
2018.0,-25.39,-51.46,papelaria,130.7
2018.0,-25.39,-51.46,relogios_presentes,113.77
2018.0,-25.39,-51.46,telefonia,43.09
2018.0,-25.39,-51.45,beleza_saude,1175.58
2018.0,-25.39,-51.45,perfumaria,145.56
2018.0,-25.39,-51.45,relogios_presentes,96.43
2018.0,-25.39,-49.35,cama_mesa_banho,135.49
2018.0,-25.39,-49.35,esporte_lazer,237.24
2018.0,-25.39,-49.35,informatica_acessorios,138.74
2018.0,-25.39,-49.35,moveis_cozinha_area_de_servico_jantar_e_jardim,75.1
2018.0,-25.39,-49.35,moveis_decoracao,112.46
2018.0,-25.39,-49.35,perfumaria,236.0
2018.0,-25.39,-49.35,telefonia,44.09
2018.0,-25.39,-49.29,bebes,68.43
2018.0,-25.39,-49.27,cama_mesa_banho,173.26
2018.0,-25.39,-49.27,esporte_lazer,399.39
2018.0,-25.39,-49.26,beleza_saude,38.09
2018.0,-25.39,-49.26,cama_mesa_banho,171.18
2018.0,-25.39,-49.26,consoles_games,485.44000000000005
2018.0,-25.39,-49.26,cool_stuff,162.14
2018.0,-25.39,-49.26,esporte_lazer,146.96
2018.0,-25.39,-49.26,informatica_acessorios,161.12
2018.0,-25.39,-49.26,moveis_escritorio,115.55
2018.0,-25.39,-49.26,utilidades_domesticas,52.93000000000001
2018.0,-25.39,-49.23,beleza_saude,105.38
2018.0,-25.39,-49.23,cama_mesa_banho,64.85
2018.0,-25.39,-49.23,cool_stuff,281.89
2018.0,-25.39,-49.23,eletrodomesticos_2,110.12
2018.0,-25.39,-49.23,eletronicos,42.52
2018.0,-25.39,-49.23,esporte_lazer,116.68
2018.0,-25.39,-49.23,papelaria,68.13
2018.0,-25.39,-49.23,pet_shop,134.05
2018.0,-25.39,-49.23,relogios_presentes,89.28
2018.0,-25.39,-49.23,utilidades_domesticas,114.32
2018.0,-25.39,-49.21,cama_mesa_banho,262.07
2018.0,-25.39,-49.21,construcao_ferramentas_construcao,323.17
2018.0,-25.39,-49.21,eletronicos,32.37
2018.0,-25.39,-49.21,eletroportateis,200.37
2018.0,-25.39,-49.21,esporte_lazer,978.08
2018.0,-25.39,-49.21,fashion_bolsas_e_acessorios,55.13
2018.0,-25.39,-49.21,informatica_acessorios,122.8
2018.0,-25.39,-49.21,relogios_presentes,64.44
2018.0,-25.39,-49.21,telefonia,64.09
2018.0,-25.39,-49.21,utilidades_domesticas,74.07
2018.0,-25.39,-49.2,moveis_decoracao,83.32
2018.0,-25.39,-49.19,automotivo,131.75
2018.0,-25.39,-49.19,eletrodomesticos_2,1628.6
2018.0,-25.39,-49.19,esporte_lazer,104.37
2018.0,-25.39,-49.18,brinquedos,104.85
2018.0,-25.39,-49.18,moveis_decoracao,150.93
2018.0,-25.39,-49.18,papelaria,145.79
2018.0,-25.39,-49.18,utilidades_domesticas,79.81
2018.0,-25.38,-51.49,informatica_acessorios,141.75
2018.0,-25.38,-51.48,casa_construcao,232.52
2018.0,-25.38,-51.48,fashion_calcados,102.74
2018.0,-25.38,-51.48,portateis_casa_forno_e_cafe,159.16
2018.0,-25.38,-51.48,relogios_presentes,96.65
2018.0,-25.38,-51.46,bebes,199.27
2018.0,-25.38,-51.46,relogios_presentes,248.28
2018.0,-25.38,-51.46,utilidades_domesticas,34.71
2018.0,-25.38,-49.4,eletronicos,129.52
2018.0,-25.38,-49.33,casa_construcao,143.49
2018.0,-25.38,-49.33,esporte_lazer,1328.71
2018.0,-25.38,-49.33,ferramentas_jardim,170.71
2018.0,-25.38,-49.33,moveis_decoracao,368.5
2018.0,-25.38,-49.33,moveis_escritorio,3974.0400000000004
2018.0,-25.38,-49.33,perfumaria,175.78
2018.0,-25.38,-49.33,telefonia,54.09
2018.0,-25.38,-49.33,utilidades_domesticas,48.13
2018.0,-25.38,-49.29,beleza_saude,61.63
2018.0,-25.38,-49.28,esporte_lazer,201.54
2018.0,-25.38,-49.28,telefonia,36.09
2018.0,-25.38,-49.26,alimentos_bebidas,57.72
2018.0,-25.38,-49.26,moveis_decoracao,335.6
2018.0,-25.38,-49.26,papelaria,153.56
2018.0,-25.38,-49.26,utilidades_domesticas,186.04
2018.0,-25.38,-49.25,bebes,238.78000000000003
2018.0,-25.38,-49.25,brinquedos,106.78
2018.0,-25.38,-49.25,ferramentas_jardim,67.56
2018.0,-25.38,-49.25,instrumentos_musicais,54.73
2018.0,-25.37,-52.12,cama_mesa_banho,67.23
2018.0,-25.37,-51.46,fashion_calcados,70.22
2018.0,-25.37,-51.46,ferramentas_jardim,142.1
2018.0,-25.37,-51.46,livros_interesse_geral,58.13
2018.0,-25.37,-51.46,relogios_presentes,99.9
2018.0,-25.37,-49.31,automotivo,219.67
2018.0,-25.37,-49.31,bebes,155.03
2018.0,-25.37,-49.31,cama_mesa_banho,173.53
2018.0,-25.37,-49.31,malas_acessorios,53.1
2018.0,-25.37,-49.22,beleza_saude,56.13
2018.0,-25.37,-49.22,consoles_games,39.6
2018.0,-25.37,-49.22,malas_acessorios,35.14
2018.0,-25.37,-49.22,relogios_presentes,144.9
2018.0,-25.37,-49.22,utilidades_domesticas,311.35
2018.0,-25.37,-49.18,construcao_ferramentas_seguranca,114.79
2018.0,-25.37,-49.18,eletronicos,29.1
2018.0,-25.37,-49.17,automotivo,224.8
2018.0,-25.37,-49.17,brinquedos,45.73
2018.0,-25.37,-49.17,cama_mesa_banho,372.07
2018.0,-25.37,-49.17,cool_stuff,224.8
2018.0,-25.37,-49.17,eletronicos,24.23
2018.0,-25.37,-49.17,esporte_lazer,283.96
2018.0,-25.37,-49.17,fashion_bolsas_e_acessorios,35.4
2018.0,-25.37,-49.17,market_place,205.0
2018.0,-25.37,-49.17,moveis_decoracao,205.0
2018.0,-25.37,-49.17,telefonia,43.22
2018.0,-25.37,-49.08,brinquedos,44.6
2018.0,-25.37,-49.08,consoles_games,416.44
2018.0,-25.37,-49.08,construcao_ferramentas_construcao,128.72
2018.0,-25.37,-49.08,cool_stuff,560.25
2018.0,-25.37,-49.08,esporte_lazer,676.3199999999999
2018.0,-25.37,-49.08,moveis_decoracao,268.47
2018.0,-25.37,-49.08,relogios_presentes,63.1
2018.0,-25.36,-51.46,beleza_saude,117.79
2018.0,-25.36,-50.46,bebes,1973.7599999999998
2018.0,-25.36,-50.46,cama_mesa_banho,657.92
2018.0,-25.36,-49.23,beleza_saude,503.88
2018.0,-25.36,-49.23,moveis_decoracao,313.55
2018.0,-25.36,-49.2,brinquedos,45.73
2018.0,-25.36,-49.2,consoles_games,755.89
2018.0,-25.36,-49.2,perfumaria,127.18
2018.0,-25.36,-49.2,telefonia,65.13
2018.0,-25.36,-49.2,utilidades_domesticas,48.23
2018.0,-25.36,-49.15,instrumentos_musicais,264.07
2018.0,-25.36,-49.11,beleza_saude,254.09
2018.0,-25.36,-49.11,brinquedos,64.0
2018.0,-25.36,-49.11,consoles_games,87.75
2018.0,-25.36,-49.11,relogios_presentes,70.14
2018.0,-25.36,-49.11,utilidades_domesticas,227.73
2018.0,-25.35,-54.24,construcao_ferramentas_construcao,66.39
2018.0,-25.35,-54.24,eletronicos,34.0
2018.0,-25.35,-54.24,informatica_acessorios,147.97
2018.0,-25.35,-49.27,brinquedos,53.69
2018.0,-25.35,-49.27,cama_mesa_banho,320.02
2018.0,-25.35,-49.27,construcao_ferramentas_construcao,65.92
2018.0,-25.35,-49.27,cool_stuff,216.13
2018.0,-25.35,-49.27,eletronicos,53.09
2018.0,-25.35,-49.27,telefonia,67.23
2018.0,-25.35,-49.26,beleza_saude,79.08
2018.0,-25.35,-49.26,moveis_cozinha_area_de_servico_jantar_e_jardim,99.04
2018.0,-25.35,-49.26,moveis_escritorio,279.9
2018.0,-25.35,-49.25,papelaria,40.23
2018.0,-25.35,-49.19,livros_tecnicos,70.66
2018.0,-25.35,-49.17,bebes,48.3
2018.0,-25.35,-49.17,casa_construcao,69.54
2018.0,-25.35,-49.17,consoles_games,51.22
2018.0,-25.35,-49.17,esporte_lazer,135.72
2018.0,-25.35,-49.17,papelaria,219.52
2018.0,-25.34,-49.29,beleza_saude,39.22
2018.0,-25.34,-49.29,esporte_lazer,47.95
2018.0,-25.34,-49.27,ferramentas_jardim,67.5
2018.0,-25.34,-49.22,construcao_ferramentas_construcao,77.32
2018.0,-25.34,-49.22,esporte_lazer,1072.8
2018.0,-25.34,-49.22,informatica_acessorios,768.46
2018.0,-25.34,-49.22,relogios_presentes,614.02
2018.0,-25.33,-49.27,beleza_saude,100.18
2018.0,-25.33,-49.27,ferramentas_jardim,270.0
2018.0,-25.33,-49.27,relogios_presentes,117.79
2018.0,-25.32,-49.3,cama_mesa_banho,98.9
2018.0,-25.32,-49.23,moveis_decoracao,117.14
2018.0,-25.32,-49.15,moveis_decoracao,200.72
2018.0,-25.31,-49.3,automotivo,281.08
2018.0,-25.31,-49.3,beleza_saude,959.15
2018.0,-25.31,-49.3,moveis_escritorio,283.61
2018.0,-25.3,-48.32,cama_mesa_banho,63.37
2018.0,-25.28,-54.08,beleza_saude,160.64
2018.0,-25.28,-54.08,cama_mesa_banho,75.58
2018.0,-25.28,-54.08,informatica_acessorios,83.73
2018.0,-25.28,-54.08,livros_tecnicos,300.99
2018.0,-25.28,-54.08,moveis_decoracao,132.04
2018.0,-25.28,-54.08,relogios_presentes,705.4200000000001
2018.0,-25.28,-54.08,telefonia,131.58
2018.0,-25.28,-54.08,utilidades_domesticas,447.93
2018.0,-25.28,-49.22,moveis_decoracao,140.88
2018.0,-25.28,-49.22,moveis_escritorio,8425.44
2018.0,-25.26,-53.58,fashion_bolsas_e_acessorios,35.4
2018.0,-25.26,-53.58,perfumaria,162.85
2018.0,-25.24,-53.99,telefonia,40.09
2018.0,-25.23,-50.6,automotivo,87.64
2018.0,-25.23,-50.6,ferramentas_jardim,75.25
2018.0,-25.23,-50.6,telefonia,28.08
2018.0,-25.21,-50.96,brinquedos,427.23
2018.0,-25.21,-50.96,casa_construcao,237.11
2018.0,-25.21,-50.96,construcao_ferramentas_construcao,172.01
2018.0,-25.21,-50.96,eletronicos,32.37
2018.0,-25.21,-50.96,moveis_decoracao,237.11
2018.0,-25.21,-49.11,cama_mesa_banho,55.09
2018.0,-25.21,-49.11,perfumaria,17.61
2018.0,-25.19,-50.8,utilidades_domesticas,284.89
2018.0,-25.18,-49.31,beleza_saude,33.12
2018.0,-25.18,-49.31,esporte_lazer,301.31
2018.0,-25.18,-49.31,malas_acessorios,107.28
2018.0,-25.17,-50.13,eletroportateis,114.7
2018.0,-25.17,-50.13,ferramentas_jardim,112.3
2018.0,-25.17,-50.13,papelaria,55.09
2018.0,-25.17,-50.13,telefonia,2413.0
2018.0,-25.16,-54.27,alimentos,43.0
2018.0,-25.16,-54.27,informatica_acessorios,43.22
2018.0,-25.16,-54.27,papelaria,68.13
2018.0,-25.15,-53.86,bebes,68.22
2018.0,-25.15,-53.86,beleza_saude,56.08
2018.0,-25.15,-53.86,brinquedos,83.12
2018.0,-25.15,-53.86,esporte_lazer,144.61
2018.0,-25.15,-53.86,ferramentas_jardim,43.17
2018.0,-25.15,-53.86,perfumaria,65.0
2018.0,-25.15,-50.17,eletronicos,115.0
2018.0,-25.14,-50.15,market_place,403.8
2018.0,-25.13,-50.14,eletronicos,30.83
2018.0,-25.13,-50.14,utilidades_domesticas,90.66
2018.0,-25.12,-53.01,moveis_decoracao,173.89
2018.0,-25.12,-50.17,ferramentas_jardim,76.86
2018.0,-25.12,-50.17,papelaria,156.73
2018.0,-25.11,-50.16,construcao_ferramentas_seguranca,457.76
2018.0,-25.11,-50.16,informatica_acessorios,206.06
2018.0,-25.11,-50.16,relogios_presentes,1343.7
2018.0,-25.1,-52.87,ferramentas_jardim,35.75
2018.0,-25.1,-52.87,relogios_presentes,96.65
2018.0,-25.1,-52.87,utilidades_domesticas,87.25
2018.0,-25.1,-50.22,automotivo,160.62
2018.0,-25.1,-50.22,beleza_saude,443.04
2018.0,-25.1,-50.22,ferramentas_jardim,289.49
2018.0,-25.1,-50.17,relogios_presentes,235.28
2018.0,-25.1,-50.15,brinquedos,55.22
2018.0,-25.1,-50.15,cama_mesa_banho,75.77
2018.0,-25.1,-50.15,papelaria,46.69
2018.0,-25.1,-50.11,beleza_saude,47.29
2018.0,-25.1,-50.11,relogios_presentes,124.74
2018.0,-25.1,-50.1,construcao_ferramentas_iluminacao,138.72
2018.0,-25.1,-50.1,eletroportateis,66.6
2018.0,-25.09,-50.21,cama_mesa_banho,67.43
2018.0,-25.09,-50.21,construcao_ferramentas_construcao,324.89
2018.0,-25.09,-50.2,bebes,109.59
2018.0,-25.09,-50.2,brinquedos,301.79
2018.0,-25.09,-50.2,eletrodomesticos,124.48
2018.0,-25.09,-50.18,automotivo,103.93
2018.0,-25.09,-50.18,beleza_saude,114.33
2018.0,-25.09,-50.18,moveis_decoracao,252.1
2018.0,-25.09,-50.16,bebes,88.37
2018.0,-25.09,-50.16,beleza_saude,504.82000000000005
2018.0,-25.09,-50.16,construcao_ferramentas_iluminacao,138.72
2018.0,-25.09,-50.16,livros_tecnicos,117.45
2018.0,-25.09,-50.15,automotivo,165.23000000000002
2018.0,-25.09,-50.15,esporte_lazer,239.66
2018.0,-25.09,-50.15,relogios_presentes,1173.75
2018.0,-25.09,-50.12,automotivo,68.94
2018.0,-25.09,-50.12,beleza_saude,84.54
2018.0,-25.09,-50.12,esporte_lazer,52.19
2018.0,-25.09,-50.12,relogios_presentes,1125.57
2018.0,-25.08,-54.26,bebes,48.08
2018.0,-25.08,-54.26,esporte_lazer,1783.7
2018.0,-25.08,-54.26,ferramentas_jardim,170.71
2018.0,-25.08,-54.26,informatica_acessorios,100.41
2018.0,-25.08,-54.26,livros_interesse_geral,34.0
2018.0,-25.08,-54.26,moveis_escritorio,435.6
2018.0,-25.08,-50.17,automotivo,59.47
2018.0,-25.08,-50.17,construcao_ferramentas_construcao,217.01
2018.0,-25.08,-50.17,esporte_lazer,50.45
2018.0,-25.08,-50.17,informatica_acessorios,69.73
2018.0,-25.08,-50.17,moveis_decoracao,155.01
2018.0,-25.08,-50.17,moveis_escritorio,305.51
2018.0,-25.08,-50.17,relogios_presentes,688.81
2018.0,-25.08,-50.17,telefonia,373.77
2018.0,-25.08,-50.17,utilidades_domesticas,324.37
2018.0,-25.07,-50.12,automotivo,257.44
2018.0,-25.07,-50.12,bebes,60.9
2018.0,-25.07,-50.12,brinquedos,118.66
2018.0,-25.07,-50.12,esporte_lazer,756.1099999999999
2018.0,-25.07,-50.12,livros_interesse_geral,388.16999999999996
2018.0,-25.07,-50.12,telefonia,45.09
2018.0,-25.07,-50.12,utilidades_domesticas,177.13
2018.0,-25.06,-53.88,eletronicos,125.57000000000001
2018.0,-25.06,-53.88,relogios_presentes,100.61
2018.0,-25.06,-53.61,industria_comercio_e_negocios,339.98
2018.0,-25.06,-53.61,relogios_presentes,57.230000000000004
2018.0,-25.05,-50.24,automotivo,163.55
2018.0,-25.05,-50.16,moveis_decoracao,217.28
2018.0,-25.05,-50.14,cool_stuff,163.25
2018.0,-25.05,-50.14,moveis_decoracao,90.88
2018.0,-25.02,-50.58,beleza_saude,48.21
2018.0,-25.02,-47.93,automotivo,83.41
2018.0,-25.02,-47.93,bebes,149.2
2018.0,-25.02,-47.93,beleza_saude,108.33
2018.0,-25.02,-47.93,brinquedos,98.15
2018.0,-25.02,-47.93,cama_mesa_banho,308.08000000000004
2018.0,-25.02,-47.93,esporte_lazer,2604.6600000000003
2018.0,-25.02,-47.93,fashion_bolsas_e_acessorios,24.79
2018.0,-25.02,-47.93,ferramentas_jardim,289.72
2018.0,-25.02,-47.93,informatica_acessorios,256.70000000000005
2018.0,-25.02,-47.93,moveis_escritorio,2833.12
2018.0,-25.02,-47.93,moveis_sala,862.0
2018.0,-25.02,-47.93,papelaria,127.3
2018.0,-25.02,-47.93,pet_shop,44.34
2018.0,-25.02,-47.93,utilidades_domesticas,1191.29
2018.0,-24.99,-53.45,automotivo,93.58
2018.0,-24.99,-53.45,bebes,164.79
2018.0,-24.99,-53.45,cama_mesa_banho,164.79
2018.0,-24.99,-53.45,cine_foto,123.23
2018.0,-24.99,-53.45,cool_stuff,73.16
2018.0,-24.99,-53.45,eletronicos,178.35
2018.0,-24.99,-53.45,esporte_lazer,48.31
2018.0,-24.99,-53.45,livros_interesse_geral,55.22
2018.0,-24.99,-53.45,moveis_decoracao,81.26
2018.0,-24.98,-53.47,bebes,68.43
2018.0,-24.98,-53.47,esporte_lazer,151.42
2018.0,-24.98,-53.47,fashion_bolsas_e_acessorios,28.22
2018.0,-24.98,-53.47,moveis_escritorio,3293.1000000000004
2018.0,-24.97,-53.51,construcao_ferramentas_construcao,107.71999999999998
2018.0,-24.97,-53.51,eletrodomesticos,51.41
2018.0,-24.97,-53.51,moveis_decoracao,44.33
2018.0,-24.97,-53.51,moveis_sala,211.47
2018.0,-24.97,-53.47,bebes,544.92
2018.0,-24.97,-53.47,beleza_saude,39.09
2018.0,-24.97,-53.47,cama_mesa_banho,38.14
2018.0,-24.97,-53.47,eletrodomesticos,131.81
2018.0,-24.97,-53.47,moveis_decoracao,379.0
2018.0,-24.97,-53.41,esporte_lazer,147.68
2018.0,-24.97,-53.41,ferramentas_jardim,1633.68
2018.0,-24.97,-49.09,beleza_saude,126.43
2018.0,-24.97,-49.09,cama_mesa_banho,106.87
2018.0,-24.96,-53.49,automotivo,103.12
2018.0,-24.96,-53.49,cool_stuff,315.94
2018.0,-24.96,-53.49,eletronicos,30.23
2018.0,-24.96,-53.49,relogios_presentes,362.93
2018.0,-24.96,-53.46,cool_stuff,109.59
2018.0,-24.96,-53.46,eletronicos,44.1
2018.0,-24.96,-53.46,informatica_acessorios,164.55
2018.0,-24.96,-53.46,moveis_decoracao,842.03
2018.0,-24.96,-53.46,perfumaria,69.12
2018.0,-24.96,-53.46,relogios_presentes,194.33
2018.0,-24.96,-53.46,utilidades_domesticas,305.96
2018.0,-24.96,-53.42,beleza_saude,312.8
2018.0,-24.96,-53.42,pet_shop,201.5
2018.0,-24.96,-53.42,utilidades_domesticas,283.32
2018.0,-24.95,-53.52,utilidades_domesticas,758.0
2018.0,-24.95,-53.5,automotivo,194.37
2018.0,-24.95,-53.5,cool_stuff,42.0
2018.0,-24.95,-53.5,esporte_lazer,752.24
2018.0,-24.95,-53.5,fashion_bolsas_e_acessorios,45.09
2018.0,-24.95,-53.5,perfumaria,391.95000000000005
2018.0,-24.95,-53.5,telefonia,88.18
2018.0,-24.95,-53.48,moveis_decoracao,118.43
2018.0,-24.95,-53.48,moveis_escritorio,428.25
2018.0,-24.95,-53.46,agro_industria_e_comercio,453.53
2018.0,-24.95,-53.46,bebes,144.64
2018.0,-24.95,-53.46,beleza_saude,494.5
2018.0,-24.95,-53.46,cool_stuff,556.88
2018.0,-24.95,-53.46,eletronicos,76.51
2018.0,-24.95,-53.46,esporte_lazer,76.36
2018.0,-24.95,-53.46,moveis_decoracao,2558.3500000000004
2018.0,-24.95,-53.46,papelaria,276.47
2018.0,-24.95,-53.46,perfumaria,728.74
2018.0,-24.95,-53.46,utilidades_domesticas,315.69
2018.0,-24.95,-53.45,bebes,360.34
2018.0,-24.95,-53.45,beleza_saude,36.69
2018.0,-24.95,-53.45,cama_mesa_banho,371.88
2018.0,-24.95,-53.45,esporte_lazer,91.41
2018.0,-24.95,-53.45,livros_tecnicos,178.21
2018.0,-24.95,-53.45,malas_acessorios,1272.76
2018.0,-24.95,-53.45,moveis_decoracao,223.96
2018.0,-24.95,-53.42,beleza_saude,41.06
2018.0,-24.95,-53.42,esporte_lazer,318.37
2018.0,-24.95,-53.42,moveis_decoracao,185.56
2018.0,-24.95,-50.12,moveis_decoracao,118.65
2018.0,-24.94,-54.1,papelaria,307.69
2018.0,-24.93,-53.42,eletronicos,33.37
2018.0,-24.91,-53.85,automotivo,142.96
2018.0,-24.91,-53.44,automotivo,213.73
2018.0,-24.91,-53.41,bebes,455.04
2018.0,-24.91,-53.41,beleza_saude,182.2
2018.0,-24.91,-53.41,fashion_bolsas_e_acessorios,85.14
2018.0,-24.89,-52.48,telefonia,43.09
2018.0,-24.88,-52.22,ferramentas_jardim,201.75
2018.0,-24.86,-54.34,bebes,69.69
2018.0,-24.86,-54.34,informatica_acessorios,83.84
2018.0,-24.86,-54.34,pet_shop,227.45
2018.0,-24.83,-53.65,moveis_decoracao,154.9
2018.0,-24.83,-49.27,fashion_bolsas_e_acessorios,56.4
2018.0,-24.8,-52.72,eletroportateis,67.33
2018.0,-24.8,-52.72,esporte_lazer,239.78
2018.0,-24.8,-50.0,relogios_presentes,320.1
2018.0,-24.8,-49.99,cama_mesa_banho,178.2
2018.0,-24.79,-53.29,relogios_presentes,64.1
2018.0,-24.79,-50.01,eletrodomesticos,102.86000000000001
2018.0,-24.79,-49.99,eletronicos,32.72
2018.0,-24.79,-49.99,malas_acessorios,119.84
2018.0,-24.79,-49.99,utilidades_domesticas,109.82
2018.0,-24.76,-48.51,bebes,156.82
2018.0,-24.76,-48.51,beleza_saude,214.31
2018.0,-24.76,-48.51,brinquedos,122.27
2018.0,-24.76,-48.51,cama_mesa_banho,270.08
2018.0,-24.76,-48.51,construcao_ferramentas_construcao,53.39
2018.0,-24.76,-48.51,construcao_ferramentas_jardim,539.0
2018.0,-24.76,-48.51,cool_stuff,233.42
2018.0,-24.76,-48.51,esporte_lazer,123.33
2018.0,-24.76,-48.51,informatica_acessorios,41.84
2018.0,-24.76,-48.51,livros_tecnicos,29.3
2018.0,-24.76,-48.51,malas_acessorios,343.67
2018.0,-24.76,-48.51,moveis_escritorio,217.87
2018.0,-24.76,-48.51,papelaria,110.32
2018.0,-24.76,-48.51,telefonia,429.57
2018.0,-24.75,-53.74,informatica_acessorios,75.55
2018.0,-24.75,-53.74,moveis_decoracao,67.02
2018.0,-24.75,-53.72,esporte_lazer,119.79
2018.0,-24.75,-53.72,utilidades_domesticas,747.76
2018.0,-24.75,-51.76,cama_mesa_banho,607.71
2018.0,-24.74,-53.74,beleza_saude,105.96
2018.0,-24.74,-53.74,consoles_games,39.6
2018.0,-24.74,-53.71,utilidades_domesticas,320.03999999999996
2018.0,-24.73,-53.75,agro_industria_e_comercio,514.11
2018.0,-24.73,-53.75,informatica_acessorios,53.96
2018.0,-24.73,-53.75,moveis_decoracao,69.9
2018.0,-24.73,-53.75,papelaria,41.96
2018.0,-24.73,-53.75,pet_shop,305.32
2018.0,-24.73,-53.75,relogios_presentes,416.54
2018.0,-24.73,-53.75,telefonia,58.22
